category,usable_name,merchant_id,business_url,merchant_summary,extracted_products,product_type,revenue_model,operational_model,sales_channel,customer_type
Mental Health Services,Psychology and Beyond,acct_1IgZLj4KqeaUS2il,http://www.psychologyandbeyond.org,"Dr. Nathani offers comprehensive mental health support, including individual therapy, psychological assessment, and consulting services, utilizing both in-person and telehealth sessions, targeting a diverse range of mental health concerns.","[""Individual therapy"",""Psychological assessment"",""Consulting"",""Walk and Talk Therapy""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Mental Health Services,Mercuri,acct_1IiCmFL1Pl8C2VAy,http://www.angelomercuri.it,"Angelo Mercuri Medico Psicoterapeuta offers psychotherapy services, including consultations and professional articles, available both in-person and online. Customers can access these services through phone bookings or via a specific link for online consultations. The business serves both individual clients and other organizations seeking mental health services.","[""Psychotherapy consultations"",""Psychotherapy articles"",""Seminars and conferences""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Mobile App Development,THE PHONE CLINIC,acct_1PREDRPIQ0lbNoTt,https://phone-clinic.co.uk/,"THE PHONE CLINIC is Wakefield's longest serving mobile phone sales, repairs and unlocking outlet with over 20 years of experience. They provide a wide selection of high-quality phones and accessories, as well as fast and affordable repairs.","[""Mobile Phones"",""Mains Charger"",""Cases and Covers"",""Cables"",""Mobile and Tablet repairs""]","[""Physical"",""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Mobile App Development,Superior Scooters Ltd,acct_1PYYk3PJIh9DdLem,https://superiorscooters.co.uk/,"Superior Scooters Ltd specializes in providing mobility solutions, including a range of brand new and refurbished mobility scooters along with accessories. They offer services such as VAT exemption for eligible customers and a warranty on refurbished products.","[""Mobility Scooters"",""Scooter Accessories""]","[""Physical"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Mobile App Development,KarKarCar S.Coop.,acct_1QK15PDWeyLDAJmf,https://karkarcar.coop/,KarKarCar offers electric vehicle car sharing services to promote sustainable mobility.,"[""Car sharing services"",""Electric vehicle rental""]","[""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Mobile App Development,KAYLA COLLINS,acct_1R6AS1PEdFy75pt5,http://WWW.CENTRALCELLSELL.COM,"Central Sell Cell™ offers a reliable checkup service for iPhones, helping customers diagnose issues with their devices before proceeding with repairs. Customers can receive a thorough assessment about the fixability of their iPhones, including various checks such as battery health and water damage indicators. The service primarily targets individuals in the Visalia area.","[""iPhone Checkup Service""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Mobile App Development,covoiturag,acct_1SdDxJIrNUBRCUN2,https://covoiturage.lnr.fr/,null,"[""Carpooling services""]","[""Services""]","[""One-Time""]","[""Marketplace""]","[""Online""]","[""B2C""]"
Mobile App Development,Rurlalia,acct_1SpPnDLcvW7ZL2ut,http://ruralia.net,"Ruralia provides a platform for sharing travel options and connecting communities in Abruzzo, focusing on mobility, local events, and community engagement.","[""Mobility Services"",""Networking Events"",""Travel Sharing""]","[""Services""]","[""One-Time""]","[""Marketplace""]","[""Online""]","[""B2B"",""B2C""]"
Mobile App Development,covoiturag,acct_1T5TVwEUTlqqczbg,https://covoiturage.lnr.fr/,null,"[""Carpooling services""]","[""Services""]","[""One-Time""]","[""Marketplace""]","[""Online""]","[""B2C""]"
Mobile App Development,covoiturag,acct_1TG0HVIhD30Kyl4T,https://covoiturage.lnr.fr/,null,"[""Carpooling services""]","[""Services""]","[""One-Time""]","[""Marketplace""]","[""Online""]","[""B2C""]"
Mobile App Development,covoiturag,acct_1TKxF2RI9C9an6qb,https://covoiturage.lnr.fr/,null,"[""Carpooling services""]","[""Services""]","[""One-Time""]","[""Marketplace""]","[""Online""]","[""B2C""]"
Mobile App Development,azurpmr.co,acct_1TOEsyLvCPg9C4kW,https://azurpmr.com/,null,"[""Scooter PMR rental"",""Electric scooter sales""]","[""Physical"",""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Non-Profit/Religion/Charity/Politics,Good News Church of Ocala,acct_103dr82UulH0z8qB,http://goodnewsocala.com/,"Good News Church of Ocala is a community of believers offering church services and various religious activities. They welcome individuals to attend their services, which are delivered in person. The church provides opportunities for spiritual growth, volunteer work, and community involvement.","[""Church services"",""Bible study"",""Sermons"",""Community support"",""Volunteer opportunities""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Physical""]","[""B2C""]"
Non-Profit/Religion/Charity/Politics,Our Good Shepherd Ministries,acct_103gAv2NLD8PZoUA,http://ourgoodshepherdministries.org/,"Our Good Shepherd Ministries is a non-profit organization dedicated to helping single moms, families, veterans, the disabled, and the homeless in Southeast Louisiana. They offer basic life necessities, food, clothing, furniture, and hygiene products through charitable donations and volunteer efforts.","[""Basic life necessities (food, clothing, furniture, household items, hygiene products)""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Non-Profit/Religion/Charity/Politics,Bethel Pentecostal Church,acct_10456u4yribS9l9N,http://www.bethelsarnia.com,"Bethel Pentecostal Church is a church in Sarnia, Ontario, dedicated to bringing people into an authentic relationship with God through Jesus Christ.","[""Spiritual services"",""Community events"",""Faith guidance""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Physical""]","[""B2C""]"
Non-Profit/Religion/Charity/Politics,Grateful Gobbler Walk,acct_14PbzHF4vIScErE9,http://gratefulgobblerwalk.org,null,"[""5K event registration"",""donations"",""sponsorship opportunities""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Non-Profit/Religion/Charity/Politics,theVine.co,acct_14SAjcH5y5QKdBvU,https://thevine.co/,"The Vine.co is a registered 501 (c)(3) non profit organization dedicated to supporting Mission and Outreach efforts both locally and globally, facilitating meaningful missions and fundraising events to help those in need.","[""Mission trips"",""Fundraising events"",""Educational programs"",""Support for orphanages""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Non-Profit/Religion/Charity/Politics,Orange County Jewish Genealogical Society,acct_14TNdFIDx0WVCVZz,http://ocjgs.org,null,"[""Membership to OCJGS"",""Genealogy workshops"",""Jewish genealogy research services""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Non-Profit/Religion/Charity/Politics,TX Ag CCA,acct_14q8t7G3mEVjBvvB,http://corpsofcadets.org/,"The Texas Aggie Corps of Cadets Association is a non-profit organization supporting the Texas A&M Corps of Cadets through various programs and events. They offer memberships, accept donations, and organize sponsorship opportunities while providing publications and hosting events for cadets and alumni.","[""Memberships"",""Donations"",""Sponsorship Opportunities"",""Publications"",""Events""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Non-Profit/Religion/Charity/Politics,UCC Church Online Store,acct_14vcsDGR51CpSIXt,https://uccchurch-com.myshopify.com/,"UCC Church offers online donation services such as tithing through their E-Tithing platform, allowing customers to easily pay their tithes at any time.","[""E-Tithing""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Non-Profit/Religion/Charity/Politics,ROGA USA INC,acct_151lxTDHiOFiiqxs,http://rogausa.com,"ROGA USA is an alumni association for former students of the Reagan Memorial Baptist Girls’ Secondary School located in Nigeria. It provides services such as annual reunions, membership options, and scholarship funds. Customers can join online and participate in events that foster connections and contributions to their alma mater.","[""Membership"",""Scholarship Fund"",""Annual Reunion Events""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Non-Profit/Religion/Charity/Politics,Sos Aralar,acct_15KPtgC6UGABB729,http://sanmigueldearalar.info,null,"[""Spiritual services"",""Pilgrimages"",""Cultural events""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Physical""]","[""B2C""]"
Online Learning Platforms,Andrea Fomera,acct_14NrkG4ZfKXybYMS,https://store.afomera.dev/,"Andrea Fomera offers various online courses and books for learning web development, primarily focused on Ruby on Rails and Hotwire. She provides paid courses and free resources that cater to individuals looking to enhance their programming skills.","[""Learn Hotwire Course"",""Learn Ruby Course"",""Learn Rails Course"",""Ruby for Beginners Book""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Online Learning Platforms,Joy Lab,acct_16YlTuBxP9T4ruHF,http://courses.joylab.biz,"Joy Lab provides various online courses and support services aimed at helping individuals succeed in different areas of life, including ADHD and autism parent support, creative sewing, and meal planning.","[""Online Courses"",""Parent Support"",""Creative Sewing"",""Meal Planning""]","[""Digital"",""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Online Learning Platforms,Synopsis,acct_17YIILI00y9kIO9c,http://howtowriteasynopsis.com,null,"[""AI-generated synopsis"",""Logline generator"",""Query letter template""]","[""Digital"",""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Online Learning Platforms,"Moubarmij, Inc.",acct_18RLU2GIltDPOXMM,http://moubarmij.com/,"مبارمج offers an online platform for learning programming through Arabic video tutorials, focusing on various topics like Cyber Security and software testing. Users can sign up to access these resources through a subscription model.","[""Video Tutorials"",""Online Courses""]","[""Digital"",""Services""]","[""Subscription""]","[""Marketplace""]","[""Online""]","[""B2C""]"
Online Learning Platforms,MiguelValero.com,acct_1AD8kQCe0AlI4NR2,https://miguelvalero.com/,"Miguel Valero offers a variety of online courses and resources focusing on WordPress, social media, personal branding, and online marketing, aimed at individuals interested in making money online.","[""WordPress Courses"",""Social Media Courses"",""Email Marketing Courses"",""Online Business Resources"",""Marketing Online Tutorials""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2C""]"
Online Learning Platforms,Peritus Learning & Development Ltd,acct_1B5upWA2pklg0nlm,https://perituslearning.co.uk/,"Peritus Learning specializes in providing comprehensive online learning solutions, featuring various training packages aimed at equipping workforces with essential skills through digital courses. They offer unlimited access to their vast library of expertly designed courses for a flat rate, eliminating per-user pricing structures.","[""Unlimited Learning Pack"",""Management Learning Pack"",""Microlearning Pack""]","[""Digital"",""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B""]"
Online Learning Platforms,Plots for Authors,acct_1DNrCjEIk43hcJRn,https://plotsforauthors.com/,null,"[""10 Romance Tropes Plot Template"",""Cozy Mystery Plot Template"",""Dark Romance Plot Template"",""Erotic Romance Novella Plot Template"",""Romantic Suspense Plot Template"",""Reverse Harem Plot Template"",""10 MORE Romance Tropes Plot Template"",""Urban Fantasy Plot Template"",""Contemporary Romance - Family Series Plot Template"",""Science Fiction Romance Plot Template"",""Menage Romance Plot Template"",""Memoir Plot Template"",""Cinderella Romance Plot Template""]","[""Digital""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Online Learning Platforms,SERVERACAD,acct_1DVjN0FiKtr9uiyx,http://serveracademy.com,"Server Academy offers hands-on IT courses and skills certification, focusing on real-world experience and practical skills in server administration.","[""IT Skills Certification"",""Hands-On Courses"",""Access to IT Labs""]","[""Digital"",""Services""]","[""Subscription"",""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
